n_test,n_classes,n_features,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,f1_weighted,mcc,train_seconds,inference_seconds,inference_ms_per_1000,model_size_kb,minority_recall_mean,worst_class_recall,worst_class_label,roc_auc_ovr_macro,pr_auc_macro,pr_auc_weighted,run_id,task,target_col,model_name,imbalance,feature_strategy,top_k,hierarchical,notes,sampling_note,train_rows,fit_rows,test_rows,feature_names,split_seed,wall_seconds,alpha_lgbm
187735,9,22,0.6649532585825765,0.5914216489829159,0.6513092602903093,0.5914216489829159,0.6023853026984436,0.6542656694339724,0.5967898104146142,10.881449500000599,3.458774300001096,18.423705222793277,12501.443359375,0.26749774707119256,0.19742027946972412,Mirai-HTTP Flooding,0.9491841389177718,0.6789198181185142,0.75276395770002,iotid_fine_lgbm_full,fine,Label,lgbm,none,all,,False,,none,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",47,15.29476219999924,
187735,9,22,0.6486057474631794,0.6504933000740588,0.6327764571672083,0.6504933000740588,0.6195648518631676,0.6746896934554855,0.6030118120772517,12.001775700002327,3.5298659000000043,18.802385809785093,12487.8291015625,0.48362871733253227,0.2396393168517855,Mirai-HTTP Flooding,0.9486829237366141,0.6769654328683434,0.7508503421096346,iotid_fine_lgbm_weighted,fine,Label,lgbm,class_weight,all,,False,,class_weight,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",47,16.557294800000818,
187735,9,10,0.6681279463072949,0.5946934522166966,0.6540621344865456,0.5946934522166966,0.6053359730017331,0.6572436207170967,0.6006371766824415,7.963800900000933,3.372942599999078,17.966509175162212,12498.111328125,0.26689696605587265,0.20327242326525738,Mirai-HTTP Flooding,0.9498196412002636,0.6803214156858424,0.7542462063124601,iotid_fine_lgbm_mi_top10_flat,fine,Label,lgbm,none,mi,10.0,False,,none,438048.0,438048.0,187735.0,"[""Dst_Port"", ""Init_Bwd_Win_Byts"", ""TotLen_Bwd_Pkts"", ""Flow_Duration"", ""Flow_Pkts/s"", ""Pkt_Len_Mean"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Max"", ""Idle_Mean"", ""Bwd_Pkt_Len_Max""]",47,15.762188100001367,
187735,9,10,0.6509814365994621,0.6541684418609289,0.6348364788320118,0.6541684418609289,0.6206783449600233,0.6753597523106588,0.6066600366630472,7.930819100001827,3.3934640999978,18.07582017203931,12498.4677734375,0.4842294983478522,0.22375492654962378,Mirai-HTTP Flooding,0.9494242754325237,0.6789503283187808,0.7527943887614258,iotid_fine_lgbm_mi_top10_weighted,fine,Label,lgbm,class_weight,mi,10.0,False,,class_weight,438048.0,438048.0,187735.0,"[""Dst_Port"", ""Init_Bwd_Win_Byts"", ""TotLen_Bwd_Pkts"", ""Flow_Duration"", ""Flow_Pkts/s"", ""Pkt_Len_Mean"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Max"", ""Idle_Mean"", ""Bwd_Pkt_Len_Max""]",47,15.814258899998094,
187735,9,22,0.6484672543745172,0.6525944602494504,0.6338242308625139,0.6525944602494504,0.6207165210060157,0.6746782966196044,0.6027624825323361,18.052184899999702,1.1964122000026691,6.3728777265969,8472.7890625,0.4779212976869931,0.30520721366296427,Mirai-HTTP Flooding,0.9492088050145446,0.6768662561858683,0.7515745607768379,iotid_fine_xgb_weighted,fine,Label,xgb,class_weight,all,,False,,class_weight,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",47,20.17979579999883,
187735,9,22,0.6509121900551309,0.6542149904650468,0.6346995895048613,0.6542149904650468,0.620291902005139,0.6750152665083315,0.6067672179688086,25.573345700002392,2.3278618000003917,12.39972194849331,,0.48483027936317213,0.21593216290457423,Mirai-HTTP Flooding,0.949419831479283,0.6790072649775306,0.7528136188587107,iotid_fine_lgbm_xgb_validation_ensemble,fine,Label,lgbm_top10_xgb_probability_ensemble,class_weight,mixed_mi_top10_plus_all,10.0,,,,,,,,47,,0.9500000000000001
187735,9,22,0.6646922523770208,0.5922622707469068,0.6494831418551683,0.5922622707469068,0.6029661575653793,0.6546780170104068,0.5966084970782521,11.547253600001568,3.4907483999995748,18.59402029456188,12523.353515625,0.271553018924602,0.1808671463989841,Mirai-Ackflooding,0.9492767470629926,0.679888150995412,0.7535036848277534,iotid_fine_lgbm_full,fine,Label,lgbm,none,all,,False,,none,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",48,15.988923600001726,
187735,9,22,0.6490425333581911,0.6513566431771952,0.6337869927551799,0.6513566431771952,0.6211956165538651,0.6762741114678897,0.6029757883706981,12.027239300001384,3.5395376999986183,18.8539041734286,12514.044921875,0.4945929708621208,0.2774991042637048,Mirai-HTTP Flooding,0.9490626944234548,0.6788753867044424,0.7523879245276329,iotid_fine_lgbm_weighted,fine,Label,lgbm,class_weight,all,,False,,class_weight,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",48,16.577164599999378,
187735,9,10,0.6683356859402881,0.594301634197095,0.6513247445558047,0.594301634197095,0.6046650500305275,0.6566295126993267,0.6006145653259781,7.757956800000102,3.4000009000010323,18.11063946520911,12505.884765625,0.271553018924602,0.20112265615669414,Mirai-HTTP Flooding,0.9501749868001027,0.6817686737282641,0.7555560685441612,iotid_fine_lgbm_mi_top10_flat,fine,Label,lgbm,none,mi,10.0,False,,none,438048.0,438048.0,187735.0,"[""Dst_Port"", ""Init_Bwd_Win_Byts"", ""TotLen_Bwd_Pkts"", ""Flow_Duration"", ""Flow_Pkts/s"", ""Pkt_Len_Mean"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Max"", ""Idle_Mean"", ""Bwd_Pkt_Len_Max""]",48,15.589660399997229,
187735,9,10,0.6520094814499161,0.6553800805969453,0.6360970400867165,0.6553800805969453,0.6232234749965909,0.6779506719948348,0.6069788289186505,7.971523699998215,3.4157321999991836,18.19443470849433,12499.8544921875,0.4891859417242415,0.27242326525737487,Mirai-HTTP Flooding,0.9498235782354626,0.6804563372224095,0.7541138120941975,iotid_fine_lgbm_mi_top10_weighted,fine,Label,lgbm,class_weight,mi,10.0,False,,class_weight,438048.0,438048.0,187735.0,"[""Dst_Port"", ""Init_Bwd_Win_Byts"", ""TotLen_Bwd_Pkts"", ""Flow_Duration"", ""Flow_Pkts/s"", ""Pkt_Len_Mean"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Max"", ""Idle_Mean"", ""Bwd_Pkt_Len_Max""]",48,15.853886400000192,
187735,9,22,0.6471728766612512,0.65206836513218,0.6323265101623576,0.65206836513218,0.6187279179304643,0.6730699176289261,0.6016673384988962,17.73072300000058,1.2396582000001217,6.603234346286636,8462.158203125,0.48963652748573144,0.27994745013734623,Mirai-HTTP Flooding,0.9493103857361158,0.6777921119787534,0.7522336151530187,iotid_fine_xgb_weighted,fine,Label,xgb,class_weight,all,,False,,class_weight,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",48,19.91728570000123,
187735,9,22,0.6520094814499161,0.6553800805969453,0.6360970400867165,0.6553800805969453,0.6232234749965909,0.6779506719948348,0.6069788289186505,25.563732300000993,2.340037600002688,12.464578261926055,,0.4891859417242415,0.27242326525737487,Mirai-HTTP Flooding,0.9498235782354626,0.6804563372224095,0.7541138120941975,iotid_fine_lgbm_xgb_validation_ensemble,fine,Label,lgbm_top10_xgb_probability_ensemble,class_weight,mixed_mi_top10_plus_all,10.0,,,,,,,,48,,1.0
187735,9,22,0.664340692998109,0.5943763510197524,0.6526277282648089,0.5943763510197524,0.605572124935639,0.6569343640435533,0.5971638028781163,11.62086790000103,3.531970000000001,18.81359362931793,12521.5302734375,0.2664463802943827,0.1716827899199809,Mirai-HTTP Flooding,0.9492319940600193,0.6791140812257336,0.7530465757069752,iotid_fine_lgbm_full,fine,Label,lgbm,none,all,,False,,none,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",49,16.112462699999014,
187735,9,22,0.649197006418622,0.6509137911952059,0.6322777779704682,0.6509137911952059,0.6190524846928933,0.6743372006954288,0.6039736981518553,11.910558200001105,3.533816499999375,18.82342930193824,12530.66796875,0.478522078702313,0.2183805087782157,Mirai-HTTP Flooding,0.9487516013600494,0.6773435113015835,0.7512578466386909,iotid_fine_lgbm_weighted,fine,Label,lgbm,class_weight,all,,False,,class_weight,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",49,16.45689879999918,
187735,9,10,0.667350254347884,0.5960263292775206,0.6561893146851921,0.5960263292775206,0.6072957749725223,0.658710788559702,0.6002485815310994,7.549403000000893,3.446916400000191,18.360542253709703,12513.544921875,0.2656954040252328,0.1975397109757554,Mirai-HTTP Flooding,0.9498853173562496,0.6802925947299552,0.7545167257678002,iotid_fine_lgbm_mi_top10_flat,fine,Label,lgbm,none,mi,10.0,False,,none,438048.0,438048.0,187735.0,"[""Dst_Port"", ""Init_Bwd_Win_Byts"", ""TotLen_Bwd_Pkts"", ""Flow_Duration"", ""Flow_Pkts/s"", ""Pkt_Len_Mean"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Max"", ""Idle_Mean"", ""Bwd_Pkt_Len_Max""]",49,15.431752499996946,
187735,9,10,0.6508535968253123,0.6532093310199194,0.6337072746169946,0.6532093310199194,0.61995139270559,0.6750517671414888,0.6063479318434595,8.213893600001029,3.425461800001358,18.246260952946216,12509.3076171875,0.47116251126464403,0.21909709781440345,Mirai-HTTP Flooding,0.9493658619379828,0.6784135999977022,0.7525685504716639,iotid_fine_lgbm_mi_top10_weighted,fine,Label,lgbm,class_weight,mi,10.0,False,,class_weight,438048.0,438048.0,187735.0,"[""Dst_Port"", ""Init_Bwd_Win_Byts"", ""TotLen_Bwd_Pkts"", ""Flow_Duration"", ""Flow_Pkts/s"", ""Pkt_Len_Mean"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Max"", ""Idle_Mean"", ""Bwd_Pkt_Len_Max""]",49,16.143661400001292,
187735,9,22,0.6478706687618185,0.6524362438523374,0.6329939217942057,0.6524362438523374,0.6192083361532731,0.6735919274136406,0.602493742465189,17.9407377000025,1.2841618999991624,6.840290302816004,8394.412109375,0.48047461700210276,0.2748118953780007,Mirai-HTTP Flooding,0.9491525896419007,0.6767299844885749,0.7515800725979707,iotid_fine_xgb_weighted,fine,Label,xgb,class_weight,all,,False,,class_weight,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",49,20.15628840000136,
187735,9,22,0.6508535968253123,0.6532093310199194,0.6337072746169946,0.6532093310199194,0.61995139270559,0.6750517671414888,0.6063479318434595,25.620235799997317,2.355395700000372,12.54638559672076,,0.47116251126464403,0.21909709781440345,Mirai-HTTP Flooding,0.9493659030123691,0.6784137052235839,0.7525686103351946,iotid_fine_lgbm_xgb_validation_ensemble,fine,Label,lgbm_top10_xgb_probability_ensemble,class_weight,mixed_mi_top10_plus_all,10.0,,,,,,,,49,,1.0
187735,9,22,0.6653154712760008,0.5966467386048032,0.6544930460278883,0.5966467386048032,0.6062706372541469,0.6575562810629437,0.5985641032771969,11.49576800000068,3.5121569000002637,18.70805603643574,12535.142578125,0.2661459897867227,0.15450202576041602,Mirai-Ackflooding,0.9492289712677431,0.6795180974590862,0.7533824540596135,iotid_fine_lgbm_full,fine,Label,lgbm,none,all,,False,,none,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",50,15.95738319999873,
187735,9,22,0.6478067488747437,0.6495771079055661,0.6329081089561309,0.6495771079055661,0.6202662119840365,0.6751481036469171,0.60143230960834,11.890675099999498,3.5171804999990854,18.734815031821906,12531.0,0.4792730549714629,0.28347067956526933,Mirai-HTTP Flooding,0.9487471769263496,0.6778356074740864,0.7518046732407732,iotid_fine_lgbm_weighted,fine,Label,lgbm,class_weight,all,,False,,class_weight,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",50,16.420040799999697,
187735,9,10,0.6692518709883613,0.6005578639593803,0.6590059051987183,0.6005578639593803,0.6099503886004455,0.6615189280127245,0.6033318200281087,7.954216300000553,3.4104544000001624,18.16632167683257,12507.3056640625,0.2650946230099129,0.17348975025699945,Mirai-Ackflooding,0.9501924143869002,0.6820106682585025,0.755931257731126,iotid_fine_lgbm_mi_top10_flat,fine,Label,lgbm,none,mi,10.0,False,,none,438048.0,438048.0,187735.0,"[""Dst_Port"", ""Init_Bwd_Win_Byts"", ""TotLen_Bwd_Pkts"", ""Flow_Duration"", ""Flow_Pkts/s"", ""Pkt_Len_Mean"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Max"", ""Idle_Mean"", ""Bwd_Pkt_Len_Max""]",50,15.820856499998627,
187735,9,10,0.6503262577569446,0.6530652097102477,0.6354555398899815,0.6530652097102477,0.6230585287689853,0.677412467403614,0.6043906355668175,7.599451800000679,3.4257996000014828,18.24806029776804,12510.001953125,0.4809252027635927,0.31201480950674787,Mirai-HTTP Flooding,0.9495163990549567,0.6797171618692601,0.7537228754727042,iotid_fine_lgbm_mi_top10_weighted,fine,Label,lgbm,class_weight,mi,10.0,False,,class_weight,438048.0,438048.0,187735.0,"[""Dst_Port"", ""Init_Bwd_Win_Byts"", ""TotLen_Bwd_Pkts"", ""Flow_Duration"", ""Flow_Pkts/s"", ""Pkt_Len_Mean"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Max"", ""Idle_Mean"", ""Bwd_Pkt_Len_Max""]",50,15.549121200001537,
187735,9,22,0.6473646363224759,0.6513162810176776,0.6327569975102256,0.6513162810176776,0.6195831614998782,0.673769177046436,0.6014509287313733,18.156745400003274,1.222082500000397,6.509614616349626,8375.744140625,0.4777711024331631,0.3021617102591664,Mirai-HTTP Flooding,0.9492780199293678,0.6774771095574388,0.7523821846631694,iotid_fine_xgb_weighted,fine,Label,xgb,class_weight,all,,False,,class_weight,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",50,20.307648800000607,
187735,9,22,0.6503262577569446,0.6530652097102477,0.6354555398899815,0.6530652097102477,0.6230585287689853,0.677412467403614,0.6043906355668175,26.809474699999555,2.3409740999995847,12.469566676429993,,0.4809252027635927,0.31201480950674787,Mirai-HTTP Flooding,0.9495163990549567,0.6797171618692601,0.7537228754727042,iotid_fine_lgbm_xgb_validation_ensemble,fine,Label,lgbm_top10_xgb_probability_ensemble,class_weight,mixed_mi_top10_plus_all,10.0,,,,,,,,50,,1.0
187735,9,22,0.664942605268064,0.6005567924588083,0.6601682709207957,0.6005567924588083,0.6111958666603411,0.6613807233304477,0.5992208585471981,11.648371800001769,3.5216609000017343,18.758680587006868,12488.203125,0.2693000901171523,0.22156376610026002,Mirai-Ackflooding,0.9491495309108002,0.6801315784102486,0.753281570841436,iotid_fine_lgbm_full,fine,Label,lgbm,none,all,,False,,none,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",51,16.21930760000032,
187735,9,22,0.6486323807494607,0.6521637430793044,0.6333038417214626,0.6521637430793044,0.6196583628814336,0.6740748364623231,0.60362782047101,11.57028899999932,3.548514400001295,18.90171997763494,12491.7021484375,0.4843796936016822,0.22990564911023528,Mirai-HTTP Flooding,0.9487297835355061,0.6787957716183459,0.7517994709077654,iotid_fine_lgbm_weighted,fine,Label,lgbm,class_weight,all,,False,,class_weight,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",51,16.112476300000708,
187735,9,10,0.6689269448957307,0.6001623606850391,0.6609062781334523,0.6001623606850391,0.6111683903497309,0.6620311041794302,0.6028047185106009,7.943058100001508,3.527599699998973,18.79031453910551,12499.2724609375,0.2683989185941724,0.21754448823599665,Mirai-HTTP Flooding,0.9499906855084218,0.6821188643667309,0.7552969782705081,iotid_fine_lgbm_mi_top10_flat,fine,Label,lgbm,none,mi,10.0,False,,none,438048.0,438048.0,187735.0,"[""Dst_Port"", ""Init_Bwd_Win_Byts"", ""TotLen_Bwd_Pkts"", ""Flow_Duration"", ""Flow_Pkts/s"", ""Pkt_Len_Mean"", ""Pkt_Len_Max"", ""Bwd_Pkt_Len_Mean"", ""Idle_Mean"", ""Bwd_Pkt_Len_Max""]",51,15.935442999998486,
187735,9,10,0.6502623378698698,0.6544116692075453,0.6342334891253048,0.6544116692075453,0.6192766440563007,0.6740225676389335,0.6065602365142246,7.92040089999864,3.44065799999953,18.327205901933738,12475.7900390625,0.48528086512466206,0.20076436163860026,Mirai-HTTP Flooding,0.9492590734286721,0.6797493298969011,0.7529678898058573,iotid_fine_lgbm_mi_top10_weighted,fine,Label,lgbm,class_weight,mi,10.0,False,,class_weight,438048.0,438048.0,187735.0,"[""Dst_Port"", ""Init_Bwd_Win_Byts"", ""TotLen_Bwd_Pkts"", ""Flow_Duration"", ""Flow_Pkts/s"", ""Pkt_Len_Mean"", ""Pkt_Len_Max"", ""Bwd_Pkt_Len_Mean"", ""Idle_Mean"", ""Bwd_Pkt_Len_Max""]",51,15.803463099997316,
187735,9,22,0.6476735824433377,0.6530112995601911,0.633618495915743,0.6530112995601911,0.6193985624283537,0.6732141519500288,0.6026336187472802,18.282080400000268,1.1932946999986598,6.35627187257922,8388.37109375,0.47957344547912284,0.27110951869103067,Mirai-HTTP Flooding,0.9491793956307484,0.6778278200645954,0.7520773195713855,iotid_fine_xgb_weighted,fine,Label,xgb,class_weight,all,,False,,class_weight,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",51,20.401263800002198,
187735,9,22,0.6502623378698698,0.6544116692075453,0.6342334891253048,0.6544116692075453,0.6192766440563007,0.6740225676389335,0.6065602365142246,25.88434860000052,2.3500311999996484,12.517810743865812,,0.48528086512466206,0.20076436163860026,Mirai-HTTP Flooding,0.9492590734286721,0.6797493298969011,0.7529678898058573,iotid_fine_lgbm_xgb_validation_ensemble,fine,Label,lgbm_top10_xgb_probability_ensemble,class_weight,mixed_mi_top10_plus_all,10.0,,,,,,,,51,,1.0
