bootstrap_id,baseline_macro_f1,ensemble_macro_f1,delta_macro_f1,baseline_balanced_accuracy,ensemble_balanced_accuracy,delta_balanced_accuracy,baseline_minority_recall,ensemble_minority_recall,delta_minority_recall,baseline_worst_class_recall,ensemble_worst_class_recall,delta_worst_class_recall
977,0.8631483414997385,0.8824854898459018,0.01933714834616329,0.8462499972200475,0.8883214429275474,0.04207144570749999,0.21212121212121213,0.48917748917748916,0.277056277056277,0.21212121212121213,0.48917748917748916,0.277056277056277
978,0.8585536754807681,0.8791801879755577,0.02062651249478964,0.8422136065778126,0.8850982019824303,0.04288459540461764,0.164,0.488,0.32399999999999995,0.164,0.488,0.32399999999999995
979,0.8568903237969823,0.8808281548349856,0.023937831038003288,0.8408312774323127,0.8854550105461559,0.04462373311384327,0.13214285714285715,0.49642857142857144,0.3642857142857143,0.13214285714285715,0.49642857142857144,0.3642857142857143
980,0.8599954343862108,0.8815459032585735,0.02155046887236267,0.8430555658748962,0.8871081779704771,0.04405261209558098,0.19923371647509577,0.48659003831417624,0.28735632183908044,0.19923371647509577,0.48659003831417624,0.28735632183908044
981,0.8622077911427022,0.8838399441970847,0.021632153054382486,0.8457762652905381,0.8896101271180996,0.04383386182756155,0.16470588235294117,0.5450980392156862,0.3803921568627451,0.16470588235294117,0.5450980392156862,0.3803921568627451
982,0.8575706513711365,0.8806912715144095,0.023120620143272985,0.841895534385821,0.8873133008572636,0.04541776647144258,0.148,0.536,0.388,0.148,0.536,0.388
983,0.8613931244571115,0.8832327126345052,0.02183958817739373,0.8445878083829952,0.8891875808944754,0.044599772511480174,0.2103448275862069,0.5310344827586206,0.32068965517241377,0.2103448275862069,0.5310344827586206,0.32068965517241377
984,0.861384223688457,0.8825830533884078,0.021198829699950794,0.8444654678745681,0.8880622309175445,0.04359676304297644,0.21875,0.53125,0.3125,0.21875,0.53125,0.3125
985,0.861352356278417,0.8833381493166582,0.02198579303824122,0.8447384596565031,0.888013960734695,0.04327550107819189,0.19923371647509577,0.4789272030651341,0.27969348659003834,0.19923371647509577,0.4789272030651341,0.27969348659003834
986,0.8621046038025354,0.8823114464640349,0.020206842661499524,0.8445168328280234,0.8866199064999298,0.042103073671906466,0.19636363636363635,0.5018181818181818,0.3054545454545455,0.19636363636363635,0.5018181818181818,0.3054545454545455
987,0.8621045047677636,0.8810811139242274,0.01897660915646382,0.844598192414684,0.8870047888469094,0.04240659643222533,0.20463320463320464,0.5135135135135135,0.3088803088803088,0.20463320463320464,0.5135135135135135,0.3088803088803088
988,0.8628470302377967,0.8820676967490182,0.01922066651122145,0.8463962847788599,0.8878830364802723,0.04148675170141247,0.20883534136546184,0.46184738955823296,0.2530120481927711,0.20883534136546184,0.46184738955823296,0.2530120481927711
989,0.8602094660191084,0.8808526467748536,0.020643180755745227,0.8431556134531712,0.887011477336565,0.0438558638833938,0.1970260223048327,0.46096654275092935,0.2639405204460966,0.1970260223048327,0.46096654275092935,0.2639405204460966
990,0.8650679667914852,0.8824118198744462,0.017343853082960936,0.8481683895444351,0.8871535134419141,0.03898512389747899,0.21951219512195122,0.5017421602787456,0.28222996515679444,0.21951219512195122,0.5017421602787456,0.28222996515679444
991,0.8648569968633053,0.8821871748737793,0.017330178010473984,0.8482513055254106,0.8888672394721748,0.040615933946764216,0.24031007751937986,0.5348837209302325,0.2945736434108527,0.24031007751937986,0.5348837209302325,0.2945736434108527
992,0.8575638010929251,0.8829561834455695,0.025392382352644405,0.8412344994459556,0.8878777315013129,0.04664323205535725,0.13703703703703704,0.5333333333333333,0.39629629629629626,0.13703703703703704,0.5333333333333333,0.39629629629629626
993,0.8587352337797121,0.8819929460353788,0.02325771225566675,0.8419623825010555,0.8875439090134167,0.04558152651236125,0.19330855018587362,0.5464684014869888,0.3531598513011152,0.19330855018587362,0.5464684014869888,0.3531598513011152
994,0.8617872753429022,0.8804543234833394,0.01866704814043718,0.8449709490663014,0.8866976342850046,0.04172668521870315,0.20577617328519857,0.48375451263537905,0.27797833935018046,0.20577617328519857,0.48375451263537905,0.27797833935018046
995,0.8625159234014333,0.8840637681410959,0.021547844739662536,0.8454389592942364,0.8893581132192709,0.04391915392503454,0.17793594306049823,0.5195729537366548,0.3416370106761566,0.17793594306049823,0.5195729537366548,0.3416370106761566
996,0.8617481364633688,0.8833288418572328,0.02158070539386403,0.8452206604697581,0.8883259949405439,0.043105334470785794,0.2103448275862069,0.5310344827586206,0.32068965517241377,0.2103448275862069,0.5310344827586206,0.32068965517241377
997,0.8610670255400582,0.8816924091070829,0.020625383567024702,0.8445887925862586,0.8869595178137788,0.04237072522752017,0.20149253731343283,0.48134328358208955,0.2798507462686567,0.20149253731343283,0.48134328358208955,0.2798507462686567
998,0.8606870619508585,0.8811245378987557,0.020437475947897132,0.8443861285797322,0.8865748928472693,0.04218876426753715,0.17437722419928825,0.4875444839857651,0.31316725978647686,0.17437722419928825,0.4875444839857651,0.31316725978647686
999,0.862246796200639,0.8845907874623533,0.02234399126171427,0.8461863506801766,0.8905872983298397,0.04440094764966318,0.16891891891891891,0.5540540540540541,0.38513513513513514,0.16891891891891891,0.5540540540540541,0.38513513513513514
1000,0.8591927862045283,0.8820138269531561,0.022821040748627786,0.8421251597998297,0.8866810921721671,0.04455593237233735,0.18874172185430463,0.4900662251655629,0.30132450331125826,0.18874172185430463,0.4900662251655629,0.30132450331125826
1001,0.8591724597430855,0.8828935459371947,0.023721086194109176,0.84307611620558,0.8883147942347939,0.045238678029213886,0.1568627450980392,0.5254901960784314,0.3686274509803922,0.1568627450980392,0.5254901960784314,0.3686274509803922
1002,0.8610098733589464,0.882781594874762,0.021771721515815634,0.8450555080169431,0.8886188180510284,0.04356331003408531,0.17424242424242425,0.5265151515151515,0.35227272727272724,0.17424242424242425,0.5265151515151515,0.35227272727272724
1003,0.8636667540821537,0.8835720753956199,0.01990532131346623,0.8478914436536654,0.8903850686950681,0.04249362504140264,0.20905923344947736,0.5644599303135889,0.3554006968641115,0.20905923344947736,0.5644599303135889,0.3554006968641115
1004,0.8613743165573711,0.8835663767852855,0.022192060227914423,0.844077022702293,0.8890311951647257,0.04495417246243272,0.18992248062015504,0.5155038759689923,0.32558139534883723,0.18992248062015504,0.5155038759689923,0.32558139534883723
1005,0.8611707779659905,0.8827568110775431,0.021586033111552605,0.84443141681952,0.8873795841406692,0.042948167321149144,0.17993079584775087,0.47058823529411764,0.2906574394463668,0.17993079584775087,0.47058823529411764,0.2906574394463668
1006,0.8634300464751866,0.8844039125804715,0.020973866105284844,0.8473145179787102,0.8905853707021227,0.04327085272341258,0.2087912087912088,0.5421245421245421,0.33333333333333326,0.2087912087912088,0.5421245421245421,0.33333333333333326
1007,0.8609441185364191,0.8824873810379368,0.021543262501517724,0.8444955796266223,0.8882953503465282,0.04379977071990593,0.16602316602316602,0.47876447876447875,0.3127413127413127,0.16602316602316602,0.47876447876447875,0.3127413127413127
1008,0.8590799593760942,0.8815461589187314,0.02246619954263729,0.8432032629177794,0.8873001292678815,0.044096866350102126,0.17857142857142858,0.48412698412698413,0.3055555555555556,0.17857142857142858,0.48412698412698413,0.3055555555555556
1009,0.8592190625314013,0.8829250644618409,0.02370600193043959,0.8419665706342531,0.8867724242611755,0.044805853626922465,0.1863799283154122,0.5519713261648745,0.3655913978494624,0.1863799283154122,0.5519713261648745,0.3655913978494624
1010,0.8643145966080181,0.8837699738109418,0.019455377202923674,0.8474597586859343,0.8890375901161774,0.041577831430243184,0.2235294117647059,0.5176470588235295,0.2941176470588236,0.2235294117647059,0.5176470588235295,0.2941176470588236
1011,0.8601418371080645,0.8832721520217898,0.023130314913725303,0.8432016657566388,0.8874703312447664,0.04426866548812758,0.1708185053380783,0.5124555160142349,0.3416370106761566,0.1708185053380783,0.5124555160142349,0.3416370106761566
1012,0.8595244544023575,0.885188401894647,0.025663947492289507,0.8435636510580822,0.8904671725697806,0.04690352151169841,0.17,0.52,0.35,0.17,0.52,0.35
1013,0.8616483339143179,0.8814738377313142,0.019825503816996215,0.8447209927396493,0.887237268335574,0.042516275595924746,0.19140625,0.51171875,0.3203125,0.19140625,0.51171875,0.3203125
1014,0.8612455397740147,0.8828258765337061,0.0215803367596914,0.8450635404497477,0.8877811941110206,0.04271765366127289,0.1828358208955224,0.4701492537313433,0.2873134328358209,0.1828358208955224,0.4701492537313433,0.2873134328358209
1015,0.865252786975141,0.8855554144981919,0.020302627523050898,0.8487044572866139,0.8903153121326712,0.04161085484605731,0.24333333333333335,0.5266666666666666,0.28333333333333327,0.24333333333333335,0.5266666666666666,0.28333333333333327
1016,0.8621096962881309,0.8836039600619691,0.021494263773838118,0.8452226651168264,0.8889895950738673,0.0437669299570409,0.20233463035019456,0.5369649805447471,0.3346303501945525,0.20233463035019456,0.5369649805447471,0.3346303501945525
1017,0.8616494800277598,0.882439963181492,0.02079048315373222,0.8442969968243035,0.8851712809269171,0.04087428410261362,0.19318181818181818,0.5075757575757576,0.3143939393939394,0.19318181818181818,0.5075757575757576,0.3143939393939394
1018,0.8614750259444302,0.8821847590249078,0.020709733080477633,0.8445840653832436,0.8869269042672032,0.04234283888395962,0.1962962962962963,0.5074074074074074,0.3111111111111111,0.1962962962962963,0.5074074074074074,0.3111111111111111
1019,0.8607101497768332,0.8841418168742019,0.023431667097368658,0.8440783161067451,0.8897236678731621,0.04564535176641704,0.19850187265917604,0.5280898876404494,0.3295880149812733,0.19850187265917604,0.5280898876404494,0.3295880149812733
1020,0.8626230426099893,0.8852178050866977,0.02259476247670833,0.8467896108798623,0.8918686044735649,0.0450789935937026,0.18726591760299627,0.5131086142322098,0.3258426966292135,0.18726591760299627,0.5131086142322098,0.3258426966292135
1021,0.8613721906834989,0.8852079883010958,0.02383579761759691,0.8443313237617505,0.8889711794197114,0.044639855657960914,0.2007168458781362,0.5376344086021505,0.3369175627240143,0.2007168458781362,0.5376344086021505,0.3369175627240143
1022,0.860808850886121,0.8827191696952194,0.021910318809098328,0.8437366350564404,0.8897175953199128,0.045980960263472426,0.1701388888888889,0.5659722222222222,0.3958333333333333,0.1701388888888889,0.5633001422475107,0.3931612533586218
1023,0.8616088041506473,0.8805835915419569,0.018974787391309533,0.8452773923611036,0.8865174561404048,0.04124006377930123,0.23381294964028776,0.5071942446043165,0.27338129496402874,0.23381294964028776,0.5071942446043165,0.27338129496402874
1024,0.86049737864891,0.883430221035888,0.022932842386978014,0.8438334124351813,0.8891537140333886,0.045320301598207324,0.18181818181818182,0.52,0.3381818181818182,0.18181818181818182,0.52,0.3381818181818182
1025,0.8628729158120008,0.8821237317599535,0.01925081594795275,0.8461868961479295,0.8883077419363118,0.042120845788382266,0.17216117216117216,0.46153846153846156,0.2893772893772894,0.17216117216117216,0.46153846153846156,0.2893772893772894
1026,0.8621891833026147,0.8814156780453317,0.019226494742716982,0.8454717570142019,0.8865890331826121,0.04111727616841021,0.18613138686131386,0.4744525547445255,0.28832116788321166,0.18613138686131386,0.4744525547445255,0.28832116788321166
1027,0.864790612735561,0.8838485794090578,0.019057966673496796,0.8477037916397578,0.8905256482726001,0.042821856632842215,0.2641509433962264,0.5283018867924528,0.2641509433962264,0.2641509433962264,0.5283018867924528,0.2641509433962264
1028,0.8647826889867936,0.8833672216342036,0.01858453264741,0.8479656963345622,0.8895876856566867,0.041621989322124464,0.22302158273381295,0.5107913669064749,0.2877697841726619,0.22302158273381295,0.5107913669064749,0.2877697841726619
1029,0.8592574924316142,0.8807604738430423,0.021502981411428146,0.8424357905029496,0.8861630822257699,0.043727291722820305,0.15040650406504066,0.483739837398374,0.33333333333333337,0.15040650406504066,0.483739837398374,0.33333333333333337
1030,0.8612217201160162,0.8814961949873836,0.020274474871367465,0.8453272062203101,0.8875600597909736,0.04223285357066353,0.1588447653429603,0.4548736462093863,0.296028880866426,0.1588447653429603,0.4548736462093863,0.296028880866426
1031,0.8630593765940343,0.8841988717891122,0.02113949519507785,0.8462758267913001,0.8887190365670975,0.04244320977579741,0.18115942028985507,0.5144927536231884,0.33333333333333326,0.18115942028985507,0.5144927536231884,0.33333333333333326
1032,0.8602217389129405,0.8842642874717314,0.024042548558790844,0.8440191789504758,0.8898528664218779,0.04583368747140204,0.1936619718309859,0.5528169014084507,0.35915492957746487,0.1936619718309859,0.5528169014084507,0.35915492957746487
1033,0.85996758883972,0.8801422133620685,0.020174624522348528,0.843483659632336,0.8863216666756666,0.04283800704333063,0.17314487632508835,0.44876325088339225,0.2756183745583039,0.17314487632508835,0.44876325088339225,0.2756183745583039
1034,0.8625489708300953,0.8845420563209612,0.02199308549086587,0.8469032778450042,0.8906023885737768,0.04369911072877264,0.17266187050359713,0.5179856115107914,0.3453237410071942,0.17266187050359713,0.5179856115107914,0.3453237410071942
1035,0.8629186693900004,0.883138771441186,0.02022010205118563,0.8458234690566356,0.8883406887902853,0.042517219733649636,0.19066147859922178,0.4669260700389105,0.27626459143968873,0.19066147859922178,0.4669260700389105,0.27626459143968873
1036,0.8592362954144356,0.8808982567063006,0.02166196129186504,0.8425697876913081,0.8866472233125183,0.04407743562121025,0.18326693227091634,0.4820717131474104,0.29880478087649404,0.18326693227091634,0.4820717131474104,0.29880478087649404
1037,0.8630403738971194,0.8817749649654676,0.018734591068348183,0.8463132851489832,0.8880813591857961,0.04176807403681293,0.2222222222222222,0.5079365079365079,0.2857142857142857,0.2222222222222222,0.5079365079365079,0.2857142857142857
1038,0.859356132804832,0.8813636359034929,0.02200750309866084,0.8436001565628797,0.8880283090545539,0.0444281524916742,0.16304347826086957,0.5289855072463768,0.36594202898550726,0.16304347826086957,0.5289855072463768,0.36594202898550726
1039,0.8647098454163781,0.8835123512312903,0.018802505814912274,0.8479871500886323,0.8885657096918814,0.040578559603249076,0.24354243542435425,0.5313653136531366,0.2878228782287823,0.24354243542435425,0.5313653136531366,0.2878228782287823
1040,0.8605963355683679,0.881649950150584,0.021053614582216107,0.8444057011821332,0.886753033697038,0.042347332514904745,0.1793103448275862,0.5103448275862069,0.3310344827586207,0.1793103448275862,0.5103448275862069,0.3310344827586207
1041,0.861476299971708,0.8819367159025483,0.020460415930840248,0.8453151527531573,0.8882022418427707,0.04288708908961347,0.15953307392996108,0.5408560311284046,0.38132295719844356,0.15953307392996108,0.5408560311284046,0.38132295719844356
1042,0.860571529009066,0.8821977644435623,0.021626235434496377,0.8437977826635064,0.8866025261369936,0.04280474347348728,0.18951612903225806,0.5040322580645161,0.31451612903225806,0.18951612903225806,0.5040322580645161,0.31451612903225806
1043,0.8599305543729938,0.8815585738401766,0.021628019467182735,0.8439023810236478,0.8874458117819292,0.043543430758281376,0.1791044776119403,0.48880597014925375,0.3097014925373135,0.1791044776119403,0.48880597014925375,0.3097014925373135
1044,0.8590243024629995,0.8821834719305672,0.023159169467567686,0.8426503711410058,0.887252163049115,0.0446017919081092,0.18972332015810275,0.5375494071146245,0.34782608695652173,0.18972332015810275,0.5375494071146245,0.34782608695652173
1045,0.8611232178542918,0.8839127052109136,0.022789487356621785,0.8447373409503337,0.8883912692850766,0.04365392833474291,0.16666666666666666,0.5037037037037037,0.337037037037037,0.16666666666666666,0.5037037037037037,0.337037037037037
1046,0.8609002857266292,0.8829942072249619,0.02209392149833267,0.8441002002604813,0.8887845907993821,0.04468439053890083,0.2290909090909091,0.5709090909090909,0.3418181818181818,0.2290909090909091,0.5587846763540291,0.32969376726311994
1047,0.8610214135548655,0.8836941964084991,0.02267278285363361,0.8450678167337625,0.889609486427707,0.04454166969394446,0.15789473684210525,0.5263157894736842,0.3684210526315789,0.15789473684210525,0.5263157894736842,0.3684210526315789
1048,0.862482357514641,0.882577547053675,0.020095189539033997,0.8464039742494212,0.8885391032639975,0.04213512901457639,0.19424460431654678,0.4856115107913669,0.2913669064748201,0.19424460431654678,0.4856115107913669,0.2913669064748201
1049,0.8618477432560612,0.8832707045822897,0.021422961326228562,0.8445535168168118,0.8878856901078716,0.04333217329105976,0.23157894736842105,0.5333333333333333,0.3017543859649123,0.23157894736842105,0.5333333333333333,0.3017543859649123
1050,0.86137448560839,0.8827689831521441,0.02139449754375411,0.8444973640768345,0.8889497598015519,0.044452395724717375,0.18250950570342206,0.49809885931558934,0.3155893536121673,0.18250950570342206,0.49809885931558934,0.3155893536121673
1051,0.8613933228228212,0.8849024809237154,0.023509158100894156,0.8446290167006631,0.8896302543917604,0.04500123769109721,0.1773049645390071,0.5212765957446809,0.34397163120567376,0.1773049645390071,0.5212765957446809,0.34397163120567376
1052,0.8614710248262496,0.8807946346341617,0.019323609807912145,0.8440938761643692,0.886301258440854,0.042207382276484795,0.17307692307692307,0.49615384615384617,0.3230769230769231,0.17307692307692307,0.49615384615384617,0.3230769230769231
1053,0.862338689627059,0.8836485946023812,0.021309904975322258,0.8459226594222339,0.889241404060437,0.043318744638203066,0.16521739130434782,0.5260869565217391,0.3608695652173913,0.16521739130434782,0.5260869565217391,0.3608695652173913
1054,0.8589455149159713,0.8818088293387412,0.022863314422769898,0.8430212235604914,0.8877593623122475,0.04473813875175614,0.16862745098039217,0.47058823529411764,0.30196078431372547,0.16862745098039217,0.47058823529411764,0.30196078431372547
1055,0.859489968642468,0.8845108118235591,0.0250208431810911,0.8431810279809185,0.890107745331553,0.04692671735063447,0.14869888475836432,0.516728624535316,0.36802973977695164,0.14869888475836432,0.516728624535316,0.36802973977695164
1056,0.8616121885987085,0.8823108064784583,0.020698617879749803,0.8454163136372141,0.8882262849617758,0.04280997132456166,0.1646090534979424,0.4609053497942387,0.2962962962962963,0.1646090534979424,0.4609053497942387,0.2962962962962963
1057,0.860162251499703,0.882269758001762,0.02210750650205895,0.8444529258417766,0.8883107969700096,0.04385787112823303,0.2126865671641791,0.5447761194029851,0.332089552238806,0.2126865671641791,0.5447761194029851,0.332089552238806
1058,0.8597132878959011,0.882461279880029,0.022747991984127913,0.8427366452080415,0.8883275418571377,0.04559089664909621,0.16342412451361868,0.5486381322957199,0.38521400778210124,0.16342412451361868,0.5486381322957199,0.38521400778210124
1059,0.8625167144599828,0.8849363908589535,0.02241967639897069,0.8459693700050495,0.8906950245079066,0.04472565450285715,0.22509225092250923,0.5571955719557196,0.33210332103321033,0.22509225092250923,0.5571955719557196,0.33210332103321033
1060,0.8625446235029827,0.882400937129205,0.01985631362622231,0.8462251979225638,0.8878783553668824,0.041653157444318634,0.1879432624113475,0.46808510638297873,0.2801418439716312,0.1879432624113475,0.46808510638297873,0.2801418439716312
1061,0.861818349711381,0.882510653669284,0.020692303957903002,0.8458546092331921,0.8892470631051461,0.043392453871954006,0.16,0.46,0.30000000000000004,0.16,0.46,0.30000000000000004
1062,0.8618421328782284,0.8815675612148759,0.019725428336647477,0.8450766421480339,0.8865864149489239,0.041509772800889966,0.22183098591549297,0.4823943661971831,0.2605633802816901,0.22183098591549297,0.4823943661971831,0.2605633802816901
1063,0.8616394759353836,0.883574086652721,0.021934610717337377,0.8441165628911532,0.8885289419576688,0.04441237906651563,0.1843137254901961,0.49019607843137253,0.30588235294117644,0.1843137254901961,0.49019607843137253,0.30588235294117644
1064,0.8636978975986174,0.8825010387398845,0.018803141141267132,0.8475114540832147,0.8892209488137108,0.04170949473049612,0.22362869198312235,0.510548523206751,0.2869198312236287,0.22362869198312235,0.510548523206751,0.2869198312236287
1065,0.8612695638323916,0.882283013220071,0.02101344938767935,0.8443508071957038,0.8886539159428337,0.04430310874712995,0.18505338078291814,0.5622775800711743,0.37722419928825623,0.18505338078291814,0.5622775800711743,0.37722419928825623
1066,0.8595923551931132,0.8791544737930707,0.01956211859995749,0.8431194448251383,0.8853689406914357,0.04224949586629734,0.20955882352941177,0.46691176470588236,0.25735294117647056,0.20955882352941177,0.46691176470588236,0.25735294117647056
1067,0.858392309533112,0.8812929209481831,0.02290061141507116,0.8417312798037673,0.8863891343735157,0.04465785456974847,0.2059800664451827,0.5448504983388704,0.3388704318936877,0.2059800664451827,0.5371669004207573,0.3311868339755746
1068,0.8627895557459151,0.8828183499518545,0.020028794205939393,0.8452690955463256,0.8881420749154396,0.04287297936911405,0.21374045801526717,0.5076335877862596,0.29389312977099236,0.21374045801526717,0.5076335877862596,0.29389312977099236
1069,0.8580621625731395,0.8820003596390056,0.023938197065866085,0.8417235311217177,0.8868905686279176,0.04516703750619988,0.1490066225165563,0.48013245033112584,0.33112582781456956,0.1490066225165563,0.48013245033112584,0.33112582781456956
1070,0.860407020115598,0.883873413988012,0.023466393872414004,0.8432466461163765,0.88941564941301,0.04616900329663354,0.21621621621621623,0.5868725868725869,0.3706563706563707,0.21621621621621623,0.57543391188251,0.3592176956662938
1071,0.8592476146089041,0.8814632852063963,0.022215670597492188,0.8421361495782327,0.8859886240612287,0.04385247448299601,0.2112676056338028,0.49295774647887325,0.28169014084507044,0.2112676056338028,0.49295774647887325,0.28169014084507044
1072,0.8625357567447424,0.8840861283684236,0.02155037162368123,0.846547475852259,0.890305406877178,0.04375793102491898,0.16845878136200718,0.4982078853046595,0.32974910394265233,0.16845878136200718,0.4982078853046595,0.32974910394265233
1073,0.8606294378810571,0.8824342271595056,0.021804789278448533,0.8444988810055014,0.8888107599033201,0.044311878897818735,0.19548872180451127,0.518796992481203,0.32330827067669177,0.19548872180451127,0.518796992481203,0.32330827067669177
1074,0.8625326116265406,0.8811138517980645,0.01858124017152385,0.8456935158448042,0.8868576651690584,0.04116414932425416,0.22592592592592592,0.5074074074074074,0.2814814814814815,0.22592592592592592,0.5074074074074074,0.2814814814814815
1075,0.8600313224763946,0.8823865752247565,0.02235525274836192,0.8442262675131206,0.8901502067900604,0.04592393927693983,0.184,0.556,0.37200000000000005,0.184,0.556,0.37200000000000005
1076,0.8605003257542807,0.8822339587071845,0.02173363295290376,0.8436223434382676,0.8881678138545355,0.044545470416267885,0.20532319391634982,0.5171102661596958,0.311787072243346,0.20532319391634982,0.5171102661596958,0.311787072243346
1077,0.864223674122427,0.8851868482005611,0.020963174078134195,0.8482845356273854,0.8914280307686738,0.04314349514128846,0.2226027397260274,0.5547945205479452,0.3321917808219178,0.2226027397260274,0.5547945205479452,0.3321917808219178
1078,0.8603062257039675,0.8838865435031724,0.023580317799204886,0.8441369994703957,0.8902814676130011,0.04614446814260542,0.19298245614035087,0.5333333333333333,0.34035087719298246,0.19298245614035087,0.5333333333333333,0.34035087719298246
1079,0.8652186203000691,0.8839619691107924,0.01874334881072326,0.8483674834108578,0.890207007426149,0.04183952401529123,0.21403508771929824,0.5403508771929825,0.3263157894736842,0.21403508771929824,0.5403508771929825,0.3263157894736842
1080,0.8597963639591516,0.881007563172728,0.021211199213576393,0.8435932559948305,0.887132662113364,0.043539406118533464,0.18681318681318682,0.4652014652014652,0.2783882783882784,0.18681318681318682,0.4652014652014652,0.2783882783882784
1081,0.8615937903522848,0.8826530005375651,0.02105921018528034,0.8446330230401023,0.8887023591809143,0.04406933614081199,0.1925925925925926,0.5296296296296297,0.3370370370370371,0.1925925925925926,0.5296296296296297,0.3370370370370371
1082,0.8598111232876445,0.8821493899602301,0.02233826667258554,0.8439433552517638,0.8877484392209413,0.04380508396917748,0.14652014652014653,0.47619047619047616,0.3296703296703296,0.14652014652014653,0.47619047619047616,0.3296703296703296
1083,0.8590382286896422,0.8834826105768513,0.0244443818872091,0.8435512916354411,0.8888248283800447,0.04527353674460366,0.15867158671586715,0.4833948339483395,0.32472324723247237,0.15867158671586715,0.4833948339483395,0.32472324723247237
1084,0.8594625081556035,0.885436324769613,0.025973816614009437,0.8425089529320567,0.8894016128643409,0.0468926599322842,0.19572953736654805,0.5409252669039146,0.34519572953736655,0.19572953736654805,0.5409252669039146,0.34519572953736655
1085,0.8615841099582463,0.8819002196739001,0.020316109715653785,0.8448730466824445,0.8862693588153527,0.041396312132908286,0.16608996539792387,0.5051903114186851,0.3391003460207612,0.16608996539792387,0.5051903114186851,0.3391003460207612
1086,0.8611046783345591,0.8834517741326608,0.02234709579810179,0.8438536500321833,0.8887713823270884,0.044917732294905144,0.21245421245421245,0.5531135531135531,0.34065934065934067,0.21245421245421245,0.5531135531135531,0.34065934065934067
1087,0.862442460766688,0.8819842866380884,0.01954182587140041,0.8459225709969995,0.8885086630935108,0.04258609209651132,0.21132075471698114,0.5207547169811321,0.30943396226415093,0.21132075471698114,0.5207547169811321,0.30943396226415093
1088,0.859561553634901,0.8840674330294688,0.02450587939456772,0.8429218846990301,0.8885213365439858,0.04559945184495573,0.15942028985507245,0.532608695652174,0.3731884057971015,0.15942028985507245,0.532608695652174,0.3731884057971015
1089,0.8599385705103093,0.8811901541727,0.02125158366239066,0.8431415130018242,0.8868058154817409,0.043664302479916706,0.17647058823529413,0.49019607843137253,0.3137254901960784,0.17647058823529413,0.49019607843137253,0.3137254901960784
1090,0.8598180409203916,0.8820730886114589,0.022255047691067342,0.8434925170458607,0.888285371820193,0.04479285477433226,0.15862068965517243,0.4862068965517241,0.3275862068965517,0.15862068965517243,0.4862068965517241,0.3275862068965517
1091,0.8615780221301094,0.8826276645608304,0.02104964243072105,0.845108436180408,0.8872868828659193,0.042178446685511295,0.1952191235059761,0.5099601593625498,0.3147410358565737,0.1952191235059761,0.5099601593625498,0.3147410358565737
1092,0.8622350141765265,0.884691288338925,0.022456274162398482,0.8451010681854868,0.8892439157335165,0.04414284754802966,0.20677966101694914,0.5322033898305085,0.3254237288135594,0.20677966101694914,0.5322033898305085,0.3254237288135594
1093,0.8611966098268329,0.8827916170317851,0.02159500720495222,0.8441425370618507,0.8885760474100923,0.04443351034824161,0.20074349442379183,0.516728624535316,0.3159851301115242,0.20074349442379183,0.516728624535316,0.3159851301115242
1094,0.8618987884983558,0.883978523271822,0.022079734773466253,0.8451169802531258,0.8896368574797731,0.0445198772266473,0.21379310344827587,0.5448275862068965,0.3310344827586207,0.21379310344827587,0.5448275862068965,0.3310344827586207
1095,0.8580898528735665,0.8818357981921741,0.02374594531860752,0.841888136846238,0.8885772074641402,0.04668907061790217,0.18478260869565216,0.5362318840579711,0.3514492753623189,0.18478260869565216,0.5362318840579711,0.3514492753623189
1096,0.86181354734561,0.8827108684636408,0.020897321118030776,0.845052793766277,0.8892065468781735,0.04415375311189651,0.1952191235059761,0.5896414342629482,0.39442231075697215,0.1952191235059761,0.5614525139664804,0.36623339046050435
1097,0.8634616228180835,0.8828435764247835,0.01938195360670003,0.8465369280273874,0.8883500163369107,0.04181308830952324,0.2007042253521127,0.4964788732394366,0.29577464788732394,0.2007042253521127,0.4964788732394366,0.29577464788732394
1098,0.8625789990281869,0.8834118474122508,0.02083284838406385,0.8465091860825417,0.8902832362717666,0.04377405018922498,0.23170731707317074,0.573170731707317,0.3414634146341463,0.23170731707317074,0.573170731707317,0.3414634146341463
1099,0.8601003094491523,0.8841715434397712,0.024071233990618945,0.8436127232127607,0.8898135066138225,0.04620078340106182,0.1736111111111111,0.53125,0.3576388888888889,0.1736111111111111,0.53125,0.3576388888888889
1100,0.860197996583368,0.8813923530404568,0.02119435645708878,0.8437768183641412,0.8868430142860295,0.04306619592188832,0.20532319391634982,0.5209125475285171,0.31558935361216733,0.20532319391634982,0.5209125475285171,0.31558935361216733
1101,0.8622759686033724,0.8823594442849361,0.020083475681563656,0.8454060698037098,0.8886724530184862,0.04326638321477638,0.20437956204379562,0.551094890510949,0.34671532846715336,0.20437956204379562,0.5386819484240688,0.3343023863802732
1102,0.8609725112445662,0.8818306789323741,0.020858167687807905,0.8452916563793236,0.8882256686944909,0.04293401231516736,0.16917293233082706,0.5225563909774437,0.3533834586466166,0.16917293233082706,0.5225563909774437,0.3533834586466166
1103,0.8620997805562406,0.8827379079705736,0.02063812741433302,0.8450156919579223,0.8873783460255855,0.04236265406766326,0.1889763779527559,0.43700787401574803,0.24803149606299213,0.1889763779527559,0.43700787401574803,0.24803149606299213
